period_end,filed,form,fiscal_year,fiscal_period,assets,liabilities,current_assets,current_liabilities,long_term_debt,current_debt,revenue,operating_income,net_income,stockholders_equity,cash,shares_outstanding,interest_expense,default_point_proxy,total_debt_proxy,book_leverage,current_ratio,net_margin,return_on_assets,interest_coverage_proxy,cash_to_assets
2015-07-27,2015-07-29,10-Q,2015,Q2,,,,,,,,,,,,4350003656.0,,,,,,,,,
2015-10-02,2015-10-28,10-Q,2015,Q3,36594000000.0,31545000000.0,36594000000.0,31545000000.0,25949000000.0,2692000000.0,,2379000000.0,1453000000.0,26267000000.0,9983000000.0,4348985156.0,138000000.0,15666500000.0,28641000000.0,0.8620265617314313,1.1600570613409416,,0.039705962726129966,17.23913043478261,0.2728042848554408
2015-10-02,2016-10-27,10-Q,2016,Q3,,,,,,,,2379000000.0,1453000000.0,,9983000000.0,4312959416.0,138000000.0,,,,,,,17.23913043478261,
2015-10-26,2015-10-28,10-Q,2015,Q3,,,,,,,,,,,,4348985156.0,,,,,,,,,
2015-12-31,2016-02-25,10-K,2015,FY,33395000000.0,26930000000.0,33395000000.0,26930000000.0,28407000000.0,2677000000.0,,8728000000.0,7366000000.0,25764000000.0,7309000000.0,4329497778.0,856000000.0,16880500000.0,31084000000.0,0.8064081449318761,1.24006683995544,,0.22057194190747118,10.19626168224299,0.21886509956580327
2015-12-31,2016-04-28,10-Q,2016,Q1,33395000000.0,26929000000.0,33395000000.0,26929000000.0,28311000000.0,2676000000.0,,,,25764000000.0,7309000000.0,4326198723.0,,16831500000.0,30987000000.0,0.8063782003293907,1.2401128894500353,,,,0.21886509956580327
2015-12-31,2016-07-28,10-Q,2016,Q2,33395000000.0,26929000000.0,33395000000.0,26929000000.0,28311000000.0,2676000000.0,,,,25764000000.0,7309000000.0,4316029450.0,,16831500000.0,30987000000.0,0.8063782003293907,1.2401128894500353,,,,0.21886509956580327
2015-12-31,2016-10-27,10-Q,2016,Q3,33395000000.0,26929000000.0,33395000000.0,26929000000.0,28311000000.0,2676000000.0,,,,25764000000.0,7309000000.0,4312959416.0,,16831500000.0,30987000000.0,0.8063782003293907,1.2401128894500353,,,,0.21886509956580327
2015-12-31,2017-02-24,10-K,2016,FY,33395000000.0,26929000000.0,33395000000.0,26929000000.0,28311000000.0,2676000000.0,,8728000000.0,7366000000.0,25764000000.0,7309000000.0,4293461702.0,856000000.0,16831500000.0,30987000000.0,0.8063782003293907,1.2401128894500353,,0.22057194190747118,10.19626168224299,0.21886509956580327
2015-12-31,2017-04-27,10-Q,2017,Q1,,,,,,,,,,,7309000000.0,4272559271.0,,,,,,,,,
2015-12-31,2017-07-27,10-Q,2017,Q2,,,,,,,,,,,7309000000.0,4265304181.0,,,,,,,,,
2015-12-31,2017-10-26,10-Q,2017,Q3,,,,,,,,,,,7309000000.0,4260667316.0,,,,,,,,,
2015-12-31,2018-02-23,10-K,2017,FY,,,,,,,,8728000000.0,7366000000.0,,7309000000.0,4265906533.0,856000000.0,,,,,,,10.19626168224299,
2015-12-31,2019-02-21,10-K,2018,FY,,,,,,,,,,,7612000000.0,4275340031.0,,,,,,,,,
2016-02-22,2016-02-25,10-K,2015,FY,,,,,,,,,,,,4329497778.0,,,,,,,,,
2016-04-01,2016-04-28,10-Q,2016,Q1,36510000000.0,30987000000.0,36510000000.0,30987000000.0,26990000000.0,4956000000.0,,2141000000.0,1493000000.0,25129000000.0,8748000000.0,4326198723.0,141000000.0,18451000000.0,31946000000.0,0.8487263763352506,1.1782360344660665,,0.04089290605313613,15.184397163120567,0.23960558751027117
2016-04-01,2017-04-27,10-Q,2017,Q1,,,,,,,,2141000000.0,1493000000.0,,8748000000.0,4272559271.0,141000000.0,,,,,,,15.184397163120567,
2016-04-25,2016-04-28,10-Q,2016,Q1,,,,,,,,,,,,4326198723.0,,,,,,,,,
2016-07-01,2016-07-28,10-Q,2016,Q2,35873000000.0,29544000000.0,35873000000.0,29544000000.0,29252000000.0,4895000000.0,,2859000000.0,3460000000.0,26838000000.0,9647000000.0,4316029450.0,162000000.0,19521000000.0,34147000000.0,0.8235720458283389,1.2142228540481992,,0.09645137011122572,17.64814814814815,0.2689209154517325
2016-07-01,2017-07-27,10-Q,2017,Q2,,,,,,,,2859000000.0,3460000000.0,,9647000000.0,4265304181.0,162000000.0,,,,,,,17.64814814814815,
2016-07-25,2016-07-28,10-Q,2016,Q2,,,,,,,,,,,,4316029450.0,,,,,,,,,
2016-09-30,2016-10-27,10-Q,2016,Q3,37956000000.0,27792000000.0,37956000000.0,27792000000.0,31663000000.0,3473000000.0,,2271000000.0,1050000000.0,26245000000.0,11147000000.0,4312959416.0,182000000.0,19304500000.0,35136000000.0,0.7322162503951944,1.3657167530224525,,0.027663610496364212,12.478021978021978,0.2936821582885446
2016-09-30,2017-10-26,10-Q,2017,Q3,,,,,,,,2271000000.0,1050000000.0,,11147000000.0,4260667316.0,182000000.0,,,,,,,12.478021978021978,
2016-10-24,2016-10-27,10-Q,2016,Q3,,,,,,,,,,,,4312959416.0,,,,,,,,,
2016-12-31,2017-02-24,10-K,2016,FY,34010000000.0,26532000000.0,34010000000.0,26532000000.0,29684000000.0,3527000000.0,,8626000000.0,6550000000.0,23220000000.0,8555000000.0,4293461702.0,733000000.0,18369000000.0,33211000000.0,0.7801234930902675,1.28184833408714,,0.1925904145839459,11.768076398362892,0.2515436636283446
2016-12-31,2017-04-27,10-Q,2017,Q1,34010000000.0,26532000000.0,34010000000.0,26532000000.0,29684000000.0,3527000000.0,,,,23220000000.0,8555000000.0,4272559271.0,,18369000000.0,33211000000.0,0.7801234930902675,1.28184833408714,,,,0.2515436636283446
2016-12-31,2017-07-27,10-Q,2017,Q2,34010000000.0,26532000000.0,34010000000.0,26532000000.0,29684000000.0,3527000000.0,,,,23220000000.0,8555000000.0,4265304181.0,,18369000000.0,33211000000.0,0.7801234930902675,1.28184833408714,,,,0.2515436636283446
2016-12-31,2017-10-26,10-Q,2017,Q3,34010000000.0,26532000000.0,34010000000.0,26532000000.0,29684000000.0,3527000000.0,,,,23220000000.0,8555000000.0,4260667316.0,,18369000000.0,33211000000.0,0.7801234930902675,1.28184833408714,,,,0.2515436636283446
2016-12-31,2018-02-23,10-K,2017,FY,34010000000.0,26532000000.0,34010000000.0,26532000000.0,29684000000.0,3527000000.0,,8626000000.0,6550000000.0,23220000000.0,8555000000.0,4265906533.0,733000000.0,18369000000.0,33211000000.0,0.7801234930902675,1.28184833408714,,0.1925904145839459,11.768076398362892,0.2515436636283446
2016-12-31,2018-05-01,10-Q,2018,Q1,,,,,,,,,,,8850000000.0,4255262604.0,,,,,,,,,
2016-12-31,2018-07-26,10-Q,2018,Q2,,,,,,,,,,,8850000000.0,4252922447.0,,,,,,,,,
2016-12-31,2018-10-30,10-Q,2018,Q3,,,,,,,,,,23220000000.0,8850000000.0,4256513898.0,,,,,,,,,
2016-12-31,2019-02-21,10-K,2018,FY,,,,,,,41863000000.0,8657000000.0,6550000000.0,,8850000000.0,4275340031.0,733000000.0,,,,,0.15646274753362158,,11.810368349249659,
2016-12-31,2020-02-24,10-K,2019,FY,,,,,,,,,,,8850000000.0,4290276067.0,,,,,,,,,
2017-02-20,2017-02-24,10-K,2016,FY,,,,,,,,,,,,4293461702.0,,,,,,,,,
2017-03-31,2017-04-27,10-Q,2017,Q1,40251000000.0,28656000000.0,40251000000.0,28656000000.0,31538000000.0,2185000000.0,,1982000000.0,1184000000.0,23067000000.0,12120000000.0,4272559271.0,192000000.0,17954000000.0,33723000000.0,0.7119326227919803,1.4046273031825796,,0.029415418250478248,10.322916666666666,0.3011105314153686
2017-03-31,2018-05-01,10-Q,2018,Q1,,,,,,,,1963000000.0,1184000000.0,,12682000000.0,4255262604.0,192000000.0,,,,,,,10.223958333333334,
2017-04-24,2017-04-27,10-Q,2017,Q1,,,,,,,,,,,,4272559271.0,,,,,,,,,
2017-06-30,2017-07-27,10-Q,2017,Q2,38961000000.0,28830000000.0,38961000000.0,28830000000.0,31805000000.0,3478000000.0,,2078000000.0,1372000000.0,22089000000.0,11718000000.0,4265304181.0,231000000.0,19380500000.0,35283000000.0,0.7399707399707399,1.3514047866805412,,0.03521470188136855,8.995670995670995,0.30076230076230076
2017-06-30,2018-07-26,10-Q,2018,Q2,,,,,,,,2037000000.0,1372000000.0,,11987000000.0,4252922447.0,231000000.0,,,,,,,8.818181818181818,
2017-06-30,2018-10-30,10-Q,2018,Q3,,,,,,,,,,22089000000.0,12794000000.0,4256513898.0,,,,,,,,,
2017-07-24,2017-07-27,10-Q,2017,Q2,,,,,,,,,,,,4265304181.0,,,,,,,,,
2017-09-29,2017-10-26,10-Q,2017,Q3,38404000000.0,27633000000.0,38404000000.0,27633000000.0,32471000000.0,3231000000.0,,2120000000.0,1444000000.0,22152000000.0,12528000000.0,4260667316.0,208000000.0,19466500000.0,35702000000.0,0.7195344234975524,1.3897875728295879,,0.037600249973961046,10.192307692307692,0.32621601916467036
2017-09-29,2018-10-30,10-Q,2018,Q3,,,,,,,9078000000.0,2245000000.0,1444000000.0,22152000000.0,12794000000.0,4256513898.0,208000000.0,,,,,0.1590658735404274,,10.79326923076923,
2017-10-23,2017-10-26,10-Q,2017,Q3,,,,,,,,,,,,4260667316.0,,,,,,,,,
2017-12-31,2018-02-23,10-K,2017,FY,36545000000.0,27194000000.0,36545000000.0,27194000000.0,31182000000.0,3298000000.0,,7501000000.0,1283000000.0,18977000000.0,6006000000.0,4265906533.0,841000000.0,18889000000.0,34480000000.0,0.7441236831303872,1.3438626167536956,,0.03510740183335614,8.919143876337694,0.16434532767820495
2017-12-31,2018-05-01,10-Q,2018,Q1,36545000000.0,27194000000.0,36545000000.0,27194000000.0,31182000000.0,3298000000.0,,,,18977000000.0,6373000000.0,4255262604.0,,18889000000.0,34480000000.0,0.7441236831303872,1.3438626167536956,,,,0.17438774114105896
2017-12-31,2018-07-26,10-Q,2018,Q2,36545000000.0,27194000000.0,36545000000.0,27194000000.0,31182000000.0,3298000000.0,,,,18977000000.0,6373000000.0,4252922447.0,,18889000000.0,34480000000.0,0.7441236831303872,1.3438626167536956,,,,0.17438774114105896
2017-12-31,2018-10-30,10-Q,2018,Q3,36545000000.0,27194000000.0,36545000000.0,27194000000.0,31182000000.0,3298000000.0,,,,18977000000.0,6373000000.0,4256513898.0,,18889000000.0,34480000000.0,0.7441236831303872,1.3438626167536956,,,,0.17438774114105896
2017-12-31,2019-02-21,10-K,2018,FY,36545000000.0,27194000000.0,36545000000.0,27194000000.0,31182000000.0,3298000000.0,35410000000.0,7599000000.0,1283000000.0,18977000000.0,6373000000.0,4275340031.0,841000000.0,18889000000.0,34480000000.0,0.7441236831303872,1.3438626167536956,0.03623270262637673,0.03510740183335614,9.035671819262783,0.17438774114105896
2017-12-31,2019-04-25,10-Q,2019,Q1,,,,,,,,,,18977000000.0,6373000000.0,4266115111.0,,,,,,,,,
2017-12-31,2019-07-25,10-Q,2019,Q2,,,,,,,,,,18977000000.0,6373000000.0,4276027437.0,,,,,,,,,
2017-12-31,2019-10-24,10-Q,2019,Q3,,,,,,,,,,18977000000.0,6373000000.0,4284491377.0,,,,,,,,,
2017-12-31,2020-02-24,10-K,2019,FY,,,,,,,36212000000.0,7755000000.0,1283000000.0,,6373000000.0,4290276067.0,853000000.0,,,,,0.035430244117971944,,9.091441969519343,
2017-12-31,2021-02-25,10-K,2020,FY,,,,,,,,,,,6373000000.0,4309311676.0,,,,,,,,,
2018-02-16,2018-02-23,10-K,2017,FY,,,,,,,,,,,,4265906533.0,,,,,,,,,
2018-03-30,2018-05-01,10-Q,2018,Q1,38042000000.0,31480000000.0,38042000000.0,31480000000.0,29792000000.0,4370000000.0,,1811000000.0,1400000000.0,21617000000.0,8748000000.0,4255262604.0,230000000.0,19266000000.0,34162000000.0,0.8275064402502498,1.2084498094027953,,0.03680142999842279,7.873913043478261,0.22995636401871616
2018-03-30,2019-04-25,10-Q,2019,Q1,,,,,,,7626000000.0,1811000000.0,1400000000.0,,8748000000.0,4266115111.0,230000000.0,,,,,0.1835824809861002,,7.873913043478261,
2018-03-30,2019-07-25,10-Q,2019,Q2,,,,,,,,,,21617000000.0,,4276027437.0,,,,,,,,,
2018-04-27,2018-05-01,10-Q,2018,Q1,,,,,,,,,,,,4255262604.0,,,,,,,,,
2018-06-29,2018-07-26,10-Q,2018,Q2,36024000000.0,31398000000.0,36024000000.0,31398000000.0,28063000000.0,4023000000.0,,2727000000.0,2331000000.0,20176000000.0,8369000000.0,4252922447.0,241000000.0,18054500000.0,32086000000.0,0.8715856095936043,1.1473342251098797,,0.06470686209193871,11.315352697095436,0.23231734399289364
2018-06-29,2018-10-30,10-Q,2018,Q3,,,,,,,,,,20176000000.0,,4256513898.0,,,,,,,,,
2018-06-29,2019-07-25,10-Q,2019,Q2,,,,,,,9421000000.0,2766000000.0,2331000000.0,20176000000.0,8369000000.0,4276027437.0,247000000.0,,,,,0.24742596327353783,,11.19838056680162,
2018-06-29,2019-10-24,10-Q,2019,Q3,,,,,,,,,,20176000000.0,,4284491377.0,,,,,,,,,
2018-07-23,2018-07-26,10-Q,2018,Q2,,,,,,,,,,,,4252922447.0,,,,,,,,,
2018-09-28,2018-10-30,10-Q,2018,Q3,33413000000.0,31430000000.0,33413000000.0,31430000000.0,25523000000.0,6341000000.0,8245000000.0,2526000000.0,1818000000.0,20178000000.0,9539000000.0,4256513898.0,206000000.0,19102500000.0,31864000000.0,0.9406518420973873,1.0630925867006045,0.2204972710733778,0.05440996019513363,12.262135922330097,0.28548768443420225
2018-09-28,2019-10-24,10-Q,2019,Q3,,,,,,,8775000000.0,2614000000.0,1818000000.0,20178000000.0,9539000000.0,4284491377.0,214000000.0,,,,,0.20717948717948717,,12.214953271028037,
2018-10-26,2018-10-30,10-Q,2018,Q3,,,,,,,,,,,,4256513898.0,,,,,,,,,
2018-12-31,2019-02-21,10-K,2018,FY,30634000000.0,29223000000.0,30634000000.0,29223000000.0,25364000000.0,4997000000.0,31856000000.0,8700000000.0,6476000000.0,19058000000.0,9318000000.0,4275340031.0,919000000.0,17679000000.0,30361000000.0,0.9539400665926748,1.048283885980221,0.2032898041185334,0.21139909904028203,9.466811751904244,0.30417183521577335
2018-12-31,2019-04-25,10-Q,2019,Q1,30634000000.0,29223000000.0,30634000000.0,29223000000.0,25364000000.0,4997000000.0,,,,19058000000.0,9318000000.0,4266115111.0,,17679000000.0,30361000000.0,0.9539400665926748,1.048283885980221,,,,0.30417183521577335
2018-12-31,2019-07-25,10-Q,2019,Q2,24930000000.0,28782000000.0,24930000000.0,28782000000.0,25376000000.0,5003000000.0,,,,19058000000.0,9318000000.0,4276027437.0,,17691000000.0,30379000000.0,1.1545126353790613,0.866166353971232,,,,0.3737665463297232
2018-12-31,2019-10-24,10-Q,2019,Q3,24930000000.0,28782000000.0,24930000000.0,28782000000.0,25376000000.0,5003000000.0,,,,19058000000.0,9318000000.0,4284491377.0,,17691000000.0,30379000000.0,1.1545126353790613,0.866166353971232,,,,0.3737665463297232
2018-12-31,2020-02-24,10-K,2019,FY,24930000000.0,28782000000.0,24930000000.0,28782000000.0,25376000000.0,5003000000.0,34300000000.0,9152000000.0,6476000000.0,19058000000.0,9318000000.0,4290276067.0,950000000.0,17691000000.0,30379000000.0,1.1545126353790613,0.866166353971232,0.18880466472303206,0.25976734857601286,9.633684210526315,0.3737665463297232
2018-12-31,2020-04-24,10-Q,2020,Q1,,,,,,,,,,19058000000.0,9318000000.0,4294891353.0,,,,,,,,,
2018-12-31,2020-07-22,10-Q,2020,Q2,,,,,,,,,,19058000000.0,9318000000.0,4295438919.0,,,,,,,,,
2018-12-31,2020-10-22,10-Q,2020,Q3,,,,,,,,,,19058000000.0,9318000000.0,4297434612.0,,,,,,,,,
2018-12-31,2021-02-25,10-K,2020,FY,,,,,,,34300000000.0,9152000000.0,6476000000.0,,9318000000.0,4309311676.0,950000000.0,,,,,0.18880466472303206,,9.633684210526315,
2018-12-31,2022-02-22,10-K,2021,FY,,,,,,,,,,,9318000000.0,4335473308.0,,,,,,,,,
2019-02-15,2019-02-21,10-K,2018,FY,,,,,,,,,,,,4275340031.0,,,,,,,,,
2019-03-29,2019-04-25,10-Q,2019,Q1,28540000000.0,27943000000.0,28540000000.0,27943000000.0,29400000000.0,3297000000.0,8020000000.0,2336000000.0,1703000000.0,19804000000.0,6124000000.0,4266115111.0,232000000.0,17997000000.0,32697000000.0,0.9790819901892082,1.0213649214472318,0.21234413965087282,0.059670637701471615,10.068965517241379,0.2145760336370007
2019-03-29,2019-07-25,10-Q,2019,Q2,,,,,,,,,,19804000000.0,,4276027437.0,,,,,,,,,
2019-03-29,2020-04-24,10-Q,2020,Q1,,,,,,,8694000000.0,2435000000.0,1703000000.0,19804000000.0,6124000000.0,4294891353.0,245000000.0,,,,,0.19588221762134805,,9.938775510204081,
2019-03-29,2020-07-22,10-Q,2020,Q2,,,,,,,,,,19804000000.0,,4295438919.0,,,,,,,,,
2019-04-22,2019-04-25,10-Q,2019,Q1,,,,,,,,,,,,4266115111.0,,,,,,,,,
2019-06-28,2019-07-25,10-Q,2019,Q2,24360000000.0,29382000000.0,24360000000.0,29382000000.0,29296000000.0,2749000000.0,9997000000.0,2988000000.0,2628000000.0,20295000000.0,7027000000.0,4276027437.0,236000000.0,17397000000.0,32045000000.0,1.2061576354679804,0.829079027976312,0.26287886365909774,0.10788177339901478,12.661016949152541,0.2884646962233169
2019-06-28,2019-10-24,10-Q,2019,Q3,,,,,,,,,,20295000000.0,,4284491377.0,,,,,,,,,
2019-06-28,2020-07-22,10-Q,2020,Q2,,,,,,,9997000000.0,2988000000.0,2628000000.0,20295000000.0,7027000000.0,4295438919.0,236000000.0,,,,,0.26287886365909774,,12.661016949152541,
2019-06-28,2020-10-22,10-Q,2020,Q3,,,,,,,,,,20295000000.0,,4297434612.0,,,,,,,,,
2019-07-22,2019-07-25,10-Q,2019,Q2,,,,,,,,,,,,4276027437.0,,,,,,,,,
2019-09-27,2019-10-24,10-Q,2019,Q3,23117000000.0,25100000000.0,23117000000.0,25100000000.0,31012000000.0,492000000.0,9507000000.0,2499000000.0,2589000000.0,20683000000.0,7776000000.0,4284491377.0,230000000.0,15998000000.0,31504000000.0,1.0857810269498638,0.920996015936255,0.27232565478068793,0.11199550114634252,10.865217391304348,0.3363758273132327
2019-09-27,2020-10-22,10-Q,2020,Q3,,,,,,,9507000000.0,2499000000.0,2589000000.0,20683000000.0,7776000000.0,4297434612.0,230000000.0,,,,,0.27232565478068793,,10.865217391304348,
2019-10-21,2019-10-24,10-Q,2019,Q3,,,,,,,,,,,,4284491377.0,,,,,,,,,
2019-12-31,2020-02-24,10-K,2019,FY,20411000000.0,26973000000.0,20411000000.0,26973000000.0,27516000000.0,4253000000.0,37266000000.0,10086000000.0,8985000000.0,21098000000.0,6737000000.0,4290276067.0,946000000.0,18011000000.0,31769000000.0,1.3214933124295722,0.7567196826456086,0.24110449203026887,0.44020381167017786,10.661733615221987,0.33006712067022687
2019-12-31,2020-04-24,10-Q,2020,Q1,20411000000.0,26973000000.0,20411000000.0,26973000000.0,27516000000.0,4253000000.0,,,,21098000000.0,6737000000.0,4294891353.0,,18011000000.0,31769000000.0,1.3214933124295722,0.7567196826456086,,,,0.33006712067022687
2019-12-31,2020-07-22,10-Q,2020,Q2,20411000000.0,26973000000.0,20411000000.0,26973000000.0,27516000000.0,4253000000.0,,,,21098000000.0,6737000000.0,4295438919.0,,18011000000.0,31769000000.0,1.3214933124295722,0.7567196826456086,,,,0.33006712067022687
2019-12-31,2020-10-22,10-Q,2020,Q3,20411000000.0,26973000000.0,20411000000.0,26973000000.0,27516000000.0,4253000000.0,,,,21098000000.0,6737000000.0,4297434612.0,,18011000000.0,31769000000.0,1.3214933124295722,0.7567196826456086,,,,0.33006712067022687
2019-12-31,2021-02-25,10-K,2020,FY,20411000000.0,26973000000.0,20411000000.0,26973000000.0,27516000000.0,10994000000.0,37266000000.0,10086000000.0,8985000000.0,21098000000.0,6737000000.0,4309311676.0,946000000.0,24752000000.0,38510000000.0,1.3214933124295722,0.7567196826456086,0.24110449203026887,0.44020381167017786,10.661733615221987,0.33006712067022687
2019-12-31,2021-04-27,10-Q,2021,Q1,,,,,,,,,,21098000000.0,6737000000.0,4311680667.0,,,,,,,,,
2019-12-31,2021-07-26,10-Q,2021,Q2,,,,,,,,,,21098000000.0,6737000000.0,4316618703.0,,,,,,,,,
2019-12-31,2021-10-28,10-Q,2021,Q3,,,,,,,,,,21098000000.0,6737000000.0,4319420236.0,,,,,,,,,
2019-12-31,2022-02-22,10-K,2021,FY,,,,,,,37266000000.0,10086000000.0,8985000000.0,,6737000000.0,4335473308.0,946000000.0,,,,,0.24110449203026887,,10.661733615221987,
2019-12-31,2023-02-21,10-K,2022,FY,,,,,,,,,,,6737000000.0,4326691783.0,,,,,,,,,
2020-02-19,2020-02-24,10-K,2019,FY,,,,,,,,,,,,4290276067.0,,,,,,,,,
2020-03-27,2020-04-24,10-Q,2020,Q1,28234000000.0,32397000000.0,28234000000.0,32397000000.0,31094000000.0,5642000000.0,8601000000.0,2380000000.0,2795000000.0,19834000000.0,13965000000.0,4294891353.0,193000000.0,21189000000.0,36736000000.0,1.1474463412906424,0.871500447572306,0.32496221369608186,0.09899412056385917,12.33160621761658,0.4946164199192463
2020-03-27,2020-07-22,10-Q,2020,Q2,,,,,,,,,,19834000000.0,,4295438919.0,,,,,,,,,
2020-03-27,2021-04-27,10-Q,2021,Q1,,,,,,,8601000000.0,2380000000.0,2795000000.0,19834000000.0,13965000000.0,4311680667.0,193000000.0,,,,,0.32496221369608186,,12.33160621761658,
2020-03-27,2021-07-26,10-Q,2021,Q2,,,,,,,,,,19834000000.0,,4316618703.0,,,,,,,,,
2020-04-21,2020-04-24,10-Q,2020,Q1,,,,,,,,,,,,4294891353.0,,,,,,,,,
2020-06-26,2020-07-22,10-Q,2020,Q2,29371000000.0,26848000000.0,29371000000.0,26848000000.0,37729000000.0,5181000000.0,7150000000.0,1981000000.0,1759000000.0,19189000000.0,10429000000.0,4295438919.0,274000000.0,24045500000.0,42910000000.0,0.9140989411324095,1.0939734803337307,0.24601398601398602,0.05988900616254128,7.2299270072992705,0.3550781382996834
2020-06-26,2020-10-22,10-Q,2020,Q3,,,,,,,,,,19189000000.0,,4297434612.0,,,,,,,,,
2020-06-26,2021-07-26,10-Q,2021,Q2,,,,,,,7150000000.0,1981000000.0,1759000000.0,19189000000.0,10429000000.0,4316618703.0,274000000.0,,,,,0.24601398601398602,,7.2299270072992705,
2020-06-26,2021-10-28,10-Q,2021,Q3,,,,,,,,,,19189000000.0,,4319420236.0,,,,,,,,,
2020-07-20,2020-07-22,10-Q,2020,Q2,,,,,,,,,,,,4295438919.0,,,,,,,,,
2020-09-25,2020-10-22,10-Q,2020,Q3,30410000000.0,26891000000.0,30410000000.0,26891000000.0,39502000000.0,7508000000.0,8652000000.0,2298000000.0,1740000000.0,20316000000.0,11822000000.0,4297434612.0,660000000.0,27259000000.0,47010000000.0,0.8842814863531733,1.1308616265665092,0.20110957004160887,0.057218020388030255,3.481818181818182,0.3887536994409734
2020-09-25,2021-10-28,10-Q,2021,Q3,,,,,,,8652000000.0,2298000000.0,1740000000.0,20316000000.0,11822000000.0,4319420236.0,660000000.0,,,,,0.20110957004160887,,3.481818181818182,
2020-10-19,2020-10-22,10-Q,2020,Q3,,,,,,,,,,,,4297434612.0,,,,,,,,,
2020-12-31,2021-02-25,10-K,2020,FY,19240000000.0,14601000000.0,19240000000.0,14601000000.0,40125000000.0,2183000000.0,33014000000.0,8997000000.0,7768000000.0,21284000000.0,7110000000.0,4309311676.0,1437000000.0,22245500000.0,42308000000.0,0.7588877338877339,1.317717964522978,0.23529411764705882,0.40374220374220376,6.260960334029227,0.3695426195426195
2020-12-31,2021-04-27,10-Q,2021,Q1,19240000000.0,14601000000.0,19240000000.0,14601000000.0,40125000000.0,485000000.0,,,,21284000000.0,7110000000.0,4311680667.0,,20547500000.0,40610000000.0,0.7588877338877339,1.317717964522978,,,,0.3695426195426195
2020-12-31,2021-07-26,10-Q,2021,Q2,19240000000.0,14601000000.0,19240000000.0,14601000000.0,40125000000.0,485000000.0,,,,21284000000.0,7110000000.0,4316618703.0,,20547500000.0,40610000000.0,0.7588877338877339,1.317717964522978,,,,0.3695426195426195
2020-12-31,2021-10-28,10-Q,2021,Q3,19240000000.0,14601000000.0,19240000000.0,14601000000.0,40125000000.0,485000000.0,,,,21284000000.0,7110000000.0,4319420236.0,,20547500000.0,40610000000.0,0.7588877338877339,1.317717964522978,,,,0.3695426195426195
2020-12-31,2022-02-22,10-K,2021,FY,19240000000.0,14601000000.0,19240000000.0,14601000000.0,40125000000.0,2183000000.0,33014000000.0,8997000000.0,7768000000.0,21284000000.0,7110000000.0,4335473308.0,1437000000.0,22245500000.0,42308000000.0,0.7588877338877339,1.317717964522978,0.23529411764705882,0.40374220374220376,6.260960334029227,0.3695426195426195
2020-12-31,2022-04-28,10-Q,2022,Q1,,,,,,,,,,21284000000.0,7110000000.0,4335028727.0,,,,,,,,,
2020-12-31,2022-07-27,10-Q,2022,Q2,,,,,,,,,,21284000000.0,7110000000.0,4324629174.0,,,,,,,,,
2020-12-31,2022-10-26,10-Q,2022,Q3,,,,,,,,,,21284000000.0,7110000000.0,4324513264.0,,,,,,,,,
2020-12-31,2023-02-21,10-K,2022,FY,,,,,,,33014000000.0,8997000000.0,7768000000.0,,7110000000.0,4326691783.0,1437000000.0,,,,,0.23529411764705882,,6.260960334029227,
2020-12-31,2024-02-20,10-K,2023,FY,,,,,,,,,,,7110000000.0,4312456168.0,,,,,,,,,
2021-02-22,2021-02-25,10-K,2020,FY,,,,,,,,,,,,4309311676.0,,,,,,,,,
2021-04-02,2021-04-27,10-Q,2021,Q1,21932000000.0,16486000000.0,21932000000.0,16486000000.0,40170000000.0,2880000000.0,9020000000.0,2722000000.0,2255000000.0,22332000000.0,8811000000.0,4311680667.0,442000000.0,22965000000.0,43050000000.0,0.7516870326463615,1.3303408953051075,0.25,0.10281780047419296,6.158371040723982,0.4017417472186759
2021-04-02,2021-07-26,10-Q,2021,Q2,,,,,,,,,,22332000000.0,,4316618703.0,,,,,,,,,
2021-04-02,2022-04-28,10-Q,2022,Q1,,,,,,,9020000000.0,2722000000.0,2255000000.0,22332000000.0,8811000000.0,4335028727.0,442000000.0,,,,,0.25,,6.158371040723982,
2021-04-02,2022-07-27,10-Q,2022,Q2,,,,,,,,,,22332000000.0,,4324629174.0,,,,,,,,,
2021-04-23,2021-04-27,10-Q,2021,Q1,,,,,,,,,,,,4311680667.0,,,,,,,,,
2021-07-02,2021-07-26,10-Q,2021,Q2,22481000000.0,15299000000.0,22481000000.0,15299000000.0,39804000000.0,337000000.0,10129000000.0,3016000000.0,2624000000.0,24255000000.0,9508000000.0,4316618703.0,780000000.0,20239000000.0,40141000000.0,0.6805302255237756,1.4694424472187724,0.2590581498667193,0.11672078644188426,3.8666666666666667,0.4229349228237178
2021-07-02,2021-10-28,10-Q,2021,Q3,,,,,,,,,,24255000000.0,,4319420236.0,,,,,,,,,
2021-07-02,2022-07-27,10-Q,2022,Q2,,,,,,,10129000000.0,3016000000.0,2624000000.0,24255000000.0,9508000000.0,4324629174.0,780000000.0,,,,,0.2590581498667193,,3.8666666666666667,
2021-07-02,2022-10-26,10-Q,2022,Q3,,,,,,,,,,24255000000.0,,4324513264.0,,,,,,,,,
2021-07-22,2021-07-26,10-Q,2021,Q2,,,,,,,,,,,,4316618703.0,,,,,,,,,
